5.1	7.1	3.1	4.3	5.9	6.7	11.4	71.4	3.5	7.1	100	76.8	99.9	100	100	75.3	41.9	3.5	2	5.1		4
2	3.1	3.9	9.8	20	98	11.4	7.8	7.8	26.7	67.8	100	49	83.8	100	70.9	71.3	3.5	3.5	3.1		5
3.1	4.3	5.9	16.1	97.7	78.8	17.6	100	69.4	7.8	100	49.8	39.2	32.5	26.2	39.2	7.8	71.7	97.6	42.7		6
11.8	38.4	49.8	98	100	100	100	100	100	7.1	9.8	34.1	6.7	32.5	57.2	100	59.6	35.7	25.1	12.5		7
98.8	15.3	14.1	45.1	78	15.3	11.8	8.6	10.6	27.5	9.4	9	11	46.6	74.9	38	43.1	32.5	9	16.1		8
55.3	9.4	3.5	5.1	7.1	3.9	4.3	6.3	3.1	39.6	14.5	14.9	23.9	18.4	17.2	23.1	6.7	20.8	36.4	31.7		9


29.4	2.4	44.3	29.8	3.1	83.1	3.1	3.9	94.9	8.2	49.8	28.6	3.9	3.1	3.1	4.3	68.6	18.4	26.6	2		0
3.9	2.4	3.9	9.4	6.7	2.4	9.8	53.3	3.5	4.3	6.7	98	98.4	38.8	12.1	46.6	31	5.5	16.5	50.5		1
3.1	4.3	4.7	4.7	3.1	3.1	4.7	3.1	2.8	3.5	32.2	44.3	57.2	9.8	25.5	40	18.8	58	5.5	16.1		2
8.2	97.2	49.8	4.7	3.9	3.5	3.9	3.1	7.1	6.3	19.6	100	100	100	100	57.6	70.5	39.2	10.6	5.9		3
3.9	5.1	2.8	3.5	5.5	8.2	11.8	73.3	4.3	7.8	100	75.2	100	100	100	75.3	40.4	3.5	2.4	4.7		4
2.4	3.1	3.9	9.8	20.4	100	11.4	7.4	7.1	25.1	64.7	100	50.1	83.1	100	73.3	76.4	5.9	3.9	0.8		5
3.1	3.5	6.7	16.1	98	80.7	16.8	100	68.6	7.5	100	48.2	37.2	35.3	26.6	41.9	10.6	71.7	98.8	41.5		6
12.5	38.8	54.1	97.7	100	100	100	100	100	7.1	9.8	29.4	6.3	30.6	58	100	63.1	37.6	27	12.9		7
95.7	11.4	13.7	44.3	76.8	15.7	11.8	9	10.2	31.8	11	7.5	12.2	46.2	74.1	41.9	45.4	34.1	9	14.5		8
52.9	11	4.7	4.3	8.2	4.3	3.9	8.2	3.1	38.8	16.5	12.5	24.7	19.6	17.6	23.1	7.1	17.2	32.9	31		9


17.6	2.4	45.5	30.6	2.8	82.7	2	3.1	95.3	3.9	36.1	26.7	3.1	3.5	3.5	3.9	65.8	11.8	23.9	0		0
3.9	2	2.8	6.7	7.1	4.3	10.2	52.5	4.7	4.7	6.7	98.4	96.9	40.4	9.4	49	31.7	6.3	16.5	40		1
2.4	5.5	2.4	4.3	2.4	2.4	2.4	2.8	2.8	3.5	31	45.1	54.1	9	24.7	35.7	16.5	57.6	3.5	14.5		2
6.3	90.5	43.9	3.9	3.1	3.5	3.1	3.1	7.1	3.9	18	98.8	100	100	98.4	60	69	38.8	10.6	6.3		3
2.4	4.7	3.5	3.5	5.9	8.6	10.6	73.7	4.7	8.2	100	73.7	99.9	100	100	79.6	43.9	3.5	2	6.3		4
2.4	2.4	3.5	9.4	20	98	11.4	7.4	6.7	28.2	67.8	100	48.2	80.7	100	75.2	93.7	5.9	3.9	2		5
3.5	4.3	5.9	14.9	98	78.8	16.5	100	70.5	7.5	100	48.6	34.5	30.2	21.9	41.5	9	70.9	99.9	47		6
11	36.4	48.6	97.7	100	100	100	100	100	5.1	9.4	29	5.1	11.8	59.1	100	66.6	41.5	37.6	15.3		7
94.9	12.9	15.3	49	81.5	15.7	12.1	12.5	11.8	9.4	8.2	7.5	13.3	44.7	81.5	41.2	45	31.7	10.6	14.5		8
52.9	11	3.5	5.1	8.2	4.3	12.6	100	7.4	34.5	12.9	12.5	24.7	18	13.3	14.9	6.3	19.2	37.6	27.8		9


14.5	2.4	41.9	27.8	2.4	86.6	0.4	2.8	98.4	3.1	30.6	26.3	3.5	2.4	2	2.4	65.8	11.8	23.9	0.4		0
2	2	2.8	8.6	5.9	4.3	9.4	54.5	5.1	2.4	7.1	94.9	98	38.4	9	46.6	27.8	4.7	16.5	41.9		1
2	2.7	2.4	7.1	2	3.1	3.9	2.4	2.4	2.4	31.4	42.3	57.2	10.2	22.7	35.3	15.3	57.2	2.8	19.2		2
7.4	85.8	39.2	2.8	2.4	2.4	3.1	3.1	5.1	5.5	16.1	98	99.2	100	92.5	63.9	68.6	39.2	11	6.7		3
2	5.9	2.4	3.1	4.7	6.3	10.6	72.5	3.5	7.1	100	66.6	99.9	100	100	80.7	47	2.4	3.1	5.9		4
2	2.4	3.1	7.4	18.4	99.6	11.4	6.7	49.4	33.7	67.4	100	52.5	81.1	100	69.7	90.5	4.3	3.9	2.8		5
3.5	3.1	4.7	13.7	99.2	75.2	16.1	99.6	63.5	7.1	100	46.2	38.4	31	24.3	42.7	7.4	71.3	99.9	49.4		6
9.8	34.9	49.8	98.8	100	100	100	100	100	5.9	9.8	30.6	5.5	10.2	55.2	100	64.7	42.3	38.4	12.9		7
93.3	13.3	14.5	47.4	81.1	15.3	12.1	11.4	9.8	7.8	7.8	8.6	8.6	43.5	78	40.4	42.3	32.9	10.6	15.3		8
52.5	12.9	3.1	4.3	6.7	5.1	13.7	100	6.7	34.1	10.6	13.7	27.8	14.5	12.5	14.5	5.5	26.2	33.3	27		9


20.8	2.4	39.6	30.6	3.1	81.9	2	3.1	95.7	4.7	32.9	29.4	3.1	3.9	2.4	2.8	67.8	13.3	26.2	0.4		0
4.7	2.4	2.4	8.2	7.1	3.9	9.4	48.6	4.7	2.4	6.7	98.8	97.3	38.4	15.3	45.8	28.2	5.9	15.3	41.1		1
3.1	4.3	3.1	7.4	2.4	3.1	3.9	2.4	3.1	3.5	31.8	42.3	56.4	10.2	23.5	35.7	19.2	55.6	3.5	20.4		2
7.1	84.6	40.4	3.1	4.7	3.9	3.9	3.9	7.1	5.1	19.2	100	100	100	94.1	60.7	71.7	40.8	11.4	5.9		3
2.8	3.9	3.5	3.1	5.9	7.4	10.6	72.9	4.3	7.4	100	64.3	99.9	100	100	79.2	45.5	3.5	2	6.3		4
2	2.4	3.9	7.1	17.2	99.2	12.9	6.7	7.4	35.3	68.6	100	55.6	82.7	100	74	85.8	4.7	3.9	2.4		5
3.5	5.1	5.9	13.7	98	78	16.1	100	66.6	7.8	100	47.8	37.2	34.1	25.1	41.9	9	72.5	99.9	48.6		6
10.6	37.2	50.9	98	100	100	100	100	99.9	5.1	9	34.5	7.1	12.1	59.9	100	66.2	41.9	41.5	16.5		7
94.1	13.7	14.5	47.4	81.9	15.7	13.3	12.9	11.4	10.2	6.7	9	11	45.8	80.8	43.5	42.3	40	10.6	14.5		8
52.5	8.6	3.5	6.3	9	4.3	25.9	100	5.9	33.7	12.9	12.5	29	16.8	12.1	13.3	5.5	25.5	37.2	27		9


23.5	3.1	41.2	28.2	3.5	82.7	1.2	3.1	94.1	5.1	29.8	29	4.3	2.4	2.4	3.5	63.1	12.5	23.9	0.8		0
3.9	2.4	2.8	8.2	6.3	2.4	10.6	43.9	5.9	3.9	6.7	100	94.5	40.8	12.5	47.8	31.3	3.9	15.7	36.8		1
2.4	3.1	2.4	5.1	2.4	3.1	3.9	3.1	3.9	2.8	31.8	41.5	56.4	10.2	21.6	35.7	14.1	54.5	3.1	23.1		2
7.1	85.8	43.1	3.9	3.1	2.8	3.5	3.9	6.3	5.1	16.1	94.9	98.8	100	93.7	58.8	62.7	38.4	7.8	5.5		3
2.8	3.9	3.1	4.3	6.3	7.1	10.2	70.2	4.3	7.8	100	82.7	100	100	99.6	78.8	48.2	2.8	3.5	5.1		4
2	3.1	2.4	7.8	20	100	11.8	7.1	6.7	27.4	68.6	100	49	85.4	100	73.7	91.7	4.7	4.3	3.1		5
3.1	5.1	5.5	17.2	97.7	75.6	16.1	100	64.7	5.5	100	46.2	36.1	32.9	21.2	43.5	8.2	55.6	97.2	46.6		6
11.8	34.9	46.2	95.7	100	100	100	100	100	5.1	9	28.6	6.3	10.2	59.1	100	64.3	42.7	39.2	12.9		7
93.7	13.3	12.9	45.5	84.7	15.3	13.3	12.1	11.7	4.3	9.8	9.4	11	43.5	71	38	39.6	32.9	9.4	14.9		8
51	10.6	3.9	4.7	7.5	5.1	22.3	100	7.1	34.5	14.1	12.2	21.9	17.6	9	9.8	5.1	19.6	36.8	31.3		9


15.3	2.4	38	27.4	2.8	77.2	2	2.4	84.7	5.9	29.8	29.4	3.1	2	2.4	2	61.5	12.2	22.7	1.2		0
2	3.1	2.4	7.8	6.7	3.5	9.8	38	3.9	3.9	6.7	99.6	98	37.2	10.6	44.3	31.3	4.7	15.3	39.2		1
1.2	3.9	4.7	23.1	2.4	3.9	2.4	2.4	2.4	2.4	29	40.4	51.7	9.4	22.4	32.1	14.5	55.6	4.3	24.7		2
5.5	79.2	40.4	3.1	2.4	2.4	3.1	2.4	5.5	4.3	20	96.5	99.2	100	94.1	60.7	62.7	40	9	5.9		3
2.8	3.5	2.8	3.1	5.5	6.7	11	72.1	4.3	7.1	100	85.1	100	100	100	83.1	46.6	2	2.4	4.7		4
2.4	2	2.4	9.4	18.4	100	10.6	6.7	31.8	27.4	65.1	100	47	84.6	100	70.1	91.3	3.5	4.7	3.1		5
2.4	2.4	5.1	13.7	98.4	75.6	17.2	100	64.3	5.5	100	47.4	36.8	36	23.1	40.8	9	67	98.4	44.3		6
12.1	34.1	49.8	95.7	100	100	100	100	100	4.7	9	28.2	4.7	10.2	56	100	67.4	40	38	12.2		7
93.7	11.4	15.7	40.4	83.1	14.9	14.1	12.5	10.6	5.1	7.5	7.9	10.6	43.1	65.1	40	40.4	29.8	9.8	13.7		8
49.8	8.2	2.8	3.2	7.8	4.3	12.9	100	6.3	31.8	14.5	12.5	24.7	16.5	7.5	13.7	5.1	21.2	36.4	27		9


17.6	2	41.9	29	3.5	81.5	2	3.1	85.5	5.5	29.4	26.7	3.5	2.4	2.4	3.9	64.6	12.2	21.6	2		0
4.3	3.1	2.8	9.8	9.4	3.1	10.6	39.6	3.5	4.7	7.8	96.4	98	39.6	12.5	45.4	26.3	5.1	16.1	38		1
2.4	2.4	3.1	23.5	3.1	2.4	3.1	2.4	3.5	2.4	30.2	41.9	53.3	10.2	20.8	38	15.7	53.3	4.3	19.6		2
6.7	79.2	38.8	3.9	3.1	2.4	3.1	3.1	6.7	5.5	21.6	96.9	100	100	96.8	58	63.9	40.4	9	5.9		3
3.1	3.9	3.5	3.9	6.3	8.2	11	75.3	4.3	7.8	100	83.1	100	100	100	83.9	50.2	3.1	3.1	5.1		4
2.4	2	3.1	8.2	18.4	97.3	11	6.7	5.9	25.9	63.5	100	49.7	80.7	100	69	88.6	4.3	4.3	3.1		5
3.1	4.3	5.9	15.3	100	74.9	14.9	100	65.1	7.8	100	45.1	34.9	34.5	23.1	41.5	9	67.4	99.9	42.7		6
10.6	36.8	47.4	96.5	100	100	100	100	100	5.1	8.6	29	5.5	9.4	56.8	100	66.2	42.3	39.2	12.5		7
93.7	12.9	13.7	43.9	80.7	15.3	12.9	10.6	11	11.8	8.6	7.8	11.4	44.3	64.3	43.1	40.4	34.9	8.6	15.7		8
52.1	11.8	3.9	5.1	10.2	5.5	25.1	100	7.1	35.3	13.3	12.9	24.3	16.1	5.9	13.7	6.3	21.2	32.9	29		9


17.7	2.4	40	30.2	2.8	87.8	1.2	2.4	91.3	8.2	29	29	2.4	2.4	2.4	2.8	63.1	11	23.1	1.2		0
3.5	1.2	0.8	8.2	7.5	3.5	11.4	36.5	3.9	4.3	6.3	94.9	98.4	38	11	43.5	25.9	3.9	15.3	38		1
2.4	1.2	2.4	21.2	2.4	2.4	3.1	2.4	2.4	2.4	31.4	43.1	57.2	8.6	22.7	33.7	14.1	56.4	2.4	20.4		2
5.9	77.6	40	2.4	2.4	2	3.1	3.1	5.9	4.7	20	97.2	100	100	91.7	58.4	63.9	40.8	9.4	6.3		3
2.4	2.8	2.8	3.5	5.9	6.7	8.2	72.9	3.5	8.6	100	87.4	100	100	100	83.1	49	2.4	3.1	3.9		4
2.4	2.4	3.1	8.6	17.2	99.2	10.6	6.7	17.3	26.7	68.6	100	52.5	83.5	100	72.1	87.4	3.1	2	0.4		5
3.1	2.8	5.1	15.7	99.2	78.4	14.1	100	65.1	6.7	100	50.2	40	36.4	23.1	42.7	8.2	69.8	99.9	42.7		6
12.2	34.9	51.3	97.3	100	100	100	100	99.6	7.5	9.8	34.1	4.7	9.8	58	100	66.6	42.7	41.5	13.3		7
92.1	12.1	13.7	44.3	84.3	14.9	12.1	13.3	9.8	10.6	9	6.7	9	43.9	62.7	36.1	44.7	35.6	12.9	18.8		8
52.1	12.5	2.8	3.5	7.1	5.1	25.9	100	6.7	32.5	14.9	13.7	23.9	14.9	6.7	13.3	6.3	26.2	35.3	30.6		9


22.8	3.5	39.2	30.2	3.5	85.1	2	3.9	89	5.5	28.6	26.3	3.9	2.4	3.1	3.1	61.5	12.2	23.9	2		0
4.7	2.4	3.2	8.6	6.7	4.7	12.6	37.6	4.3	3.9	5.9	96.8	99.2	38.4	11.8	46.2	27.4	5.1	14.5	41.5		1
2.4	2	6.3	8.2	2	3.5	3.9	3.1	3.5	3.5	29.8	38	54.5	9.4	21.2	31.7	15.3	50.2	3.1	17.3		2
5.9	80	40.4	3.1	3.9	3.5	4.7	3.5	6.7	4.7	13.3	99.6	99.2	100	91.7	61.1	62.3	41.6	9.8	7.1		3
3.5	5.1	3.9	3.5	4.3	7.8	9.4	73.3	3.5	7.1	100	87.8	99.9	100	100	78.8	51.7	3.5	3.5	4.7		4
2.4	3.1	3.1	9.4	19.2	98.4	11.4	7.4	63.9	30.2	69.4	100	50.1	78	100	68.6	87.8	3.2	3.9	2		5
2.8	4.3	5.9	15.7	96.9	74.5	16.5	100	58.8	7.5	100	49.8	37.6	35.3	23.1	39.2	7.5	69	96.4	41.9		6
12.1	36.1	45.9	95.7	100	100	100	100	98.8	5.9	8.2	31.4	5.5	9.8	56	100	63.9	39.2	40.4	11		7
90.6	10.6	14.9	38.4	77.2	15.3	12.9	11	9.4	6.3	8.2	9	11.8	44.3	56.5	37.2	38.4	29	11	14.9		8
50.2	9.4	2.4	4.7	6.3	3.9	23.1	100	5.5	32.9	13.7	15.7	23.9	15.7	4.7	10.2	7.8	20.8	31	29		9


22.7	2.4	42.7	31.4	3.5	87.4	2	3.9	87.4	5.5	28.6	27.8	3.1	2.4	2.4	4.3	63.5	12.9	24.3	2		0
3.5	0.4	2.4	11.4	6.3	4.3	14.1	38.4	2	4.7	7.1	95.7	98.4	39.2	12.1	44.7	28.2	6.3	16.1	41.5		1
2	2	7.1	25.5	3.9	3.9	3.1	2.4	2.4	3.5	32.2	42.7	54.1	9.4	23.5	34.9	16.9	53.3	4.3	20		2
6.3	82.3	45.4	3.5	3.1	3.5	3.1	2.4	7.1	3.9	14.1	98.8	100	100	92.1	61.9	68.2	42.3	9	6.7		3
3.5	5.1	3.1	3.9	5.1	7.8	10.6	74.1	5.5	7.1	100	89.8	99.9	100	100	81.5	63.1	3.2	2.4	3.9		4
2	2.4	3.5	8.6	18.4	100	11.8	7.4	84.7	30.6	70.6	100	50.9	82.7	100	71.3	85	4.7	5.1	2		5
2.4	3.5	5.5	14.9	98.8	74.9	17.6	100	64.7	7.8	100	56.4	42.7	37.6	23.9	41.9	7.1	69.8	96.4	44.3		6
11.8	35.7	49	96.5	100	100	100	100	99.9	4.7	9.8	35.3	6.7	11.8	56.4	100	67.4	41.5	40.7	13.7		7
89.4	11.8	15.3	40.4	74.1	14.1	11	12.1	10.2	4.7	6.3	8.2	11	44.3	63.1	40	41.9	28.2	10.6	15.7		8
49.4	9.4	2.8	3.9	4.7	5.1	21.9	100	6.3	35.7	14.9	16.9	22	16.1	5.1	12.5	5.9	23.5	36.4	30.2		9


23.5	2.4	43.5	33.3	3.1	85.9	2.8	3.5	88.6	5.5	31	27.8	3.1	3.1	3.1	2.8	65	12.5	21.2	2		0
2.4	2.4	4.3	8.6	8.2	4.3	12.2	35.7	3.9	3.1	6.3	96.4	97.7	37.2	9	43.9	25.5	6.3	14.9	42.3		1
2.4	3.1	5.5	25.1	2.4	3.5	3.9	2.4	2.4	2.4	31.4	41.2	55.7	10.6	22.7	35.7	16.1	50.5	3.1	20.4		2
6.7	85	45.1	5.5	3.9	2.4	4.7	3.1	7.5	5.5	16.8	99.6	100	100	91.7	58.8	67.8	46.3	9.8	6.3		3
3.9	6.3	5.1	3.9	5.9	7.8	11.4	76.5	4.7	7.8	100	90.6	99.9	100	100	81.1	68.6	3.9	2.8	4.3		4
2.4	2.4	3.1	7.8	19.6	97.3	12.1	7.4	74.9	29.8	67.4	100	52.5	83.1	100	69.7	87.4	6.3	4.7	3.5		5
3.1	3.1	5.1	14.9	99.2	74.5	16.4	100	66.6	8.2	100	53.3	44.7	36.8	20	43.1	10.6	70.2	98.8	42.3		6
12.1	36.8	50.5	100	100	100	100	100	96.4	5.5	11	39.2	6.3	11.4	56.4	100	66.2	39.2	38	13.3		7
92.9	12.9	15.3	40.7	78.8	14.9	11.8	12.1	10.2	8.6	7.1	8.2	11	46.2	61.2	38.8	41.1	34.9	11.8	14.9		8
52.5	10.2	3.2	3.5	7.8	4.7	23.9	100	6.3	36.1	18.8	18.4	22.3	18.4	6.7	11.8	5.9	25.9	33.7	32.1		9


32.9	3.1	42.7	32.9	3.5	87.8	2	4.7	93.3	6.3	26.6	28.6	3.5	2.4	2.4	2.8	62.3	12.2	22.7	1.2		0
3.9	3.5	2.8	8.2	7.5	3.5	16.5	40	4.3	3.5	7.1	96.4	98.4	38	11	43.1	26.3	6.7	15.7	40		1
2.4	1.2	3.9	27.8	2	3.1	3.9	3.1	3.5	3.5	32.2	38.4	58	9.8	25.5	32.9	13.7	56	4.7	21.9		2
2.4	2.4	43.5	4.3	3.1	3.1	3.9	2.8	7.5	5.5	17.6	100	100	100	98	59.6	76.4	45.1	7.5	6.3		3
2.4	2.4	3.9	3.1	4.7	5.9	12.9	76.5	3.9	7.5	100	89.4	99.9	100	100	83.5	70.9	3.2	2	3.5		4
3.1	1.2	2	8.6	18.4	100	10.2	7.8	34.9	29	67.8	100	49	81.5	100	68.6	84.2	2.8	4.3	2		5
3.5	3.5	4.7	15.3	100	76	18.4	100	61.5	9	100	54.1	39.2	32.5	24.3	43.5	8.6	58.4	99.9	41.2		6
12.9	35.3	47.8	97.3	100	100	100	100	97.2	4.3	9.4	41.1	5.9	10.6	57.2	100	66.2	42.7	40.7	12.9		7
91.3	12.5	12.9	42.7	81.1	14.9	13.7	10.6	9	5.1	7.1	7.5	11	43.9	60	37.2	39.6	29.8	11	18		8
54.9	11.8	3.9	3.5	7.1	5.1	23.9	100	5.9	31.7	17.2	14.9	20	16.1	5.1	15.7	5.5	23.9	33.3	28.2		9


32.5	2.4	42.7	29.4	3.5	89.8	2	4.3	90.2	5.9	29.8	31	3.9	2.4	2.4	2	63.9	12.5	21.5	2		0
1.6	2	2.8	8.6	6.7	3.1	15.7	35.7	4.3	2.4	7.1	99.2	98.4	38.8	9.8	43.9	25.1	5.9	14.5	42.3		1
2	1.2	5.5	22.7	2.4	2.4	3.1	2.4	3.1	3.1	30.2	38.8	59.6	8.2	20.8	34.9	15.7	50.9	3.1	21.2		2
2	14.9	41.1	5.1	3.1	2.4	3.9	2.4	7.5	5.1	20.4	98.8	99.6	100	93.3	58.8	66.2	45.1	7.5	6.3		3
2	3.1	4.3	4.3	5.1	8.2	8.6	75.7	3.5	7.4	100	91.3	99.9	100	100	83.1	63.5	3.1	2.4	6.7		4
2	2	2.4	9.4	20.4	96.5	10.2	6.7	6.7	29	65.9	100	54.4	80.3	100	69.7	88.5	4.3	4.3	3.1		5
3.1	2.4	5.9	13.3	100	77.6	15.7	100	64.3	7.5	100	52.1	40.8	35.3	23.1	42.3	7.1	60.4	99.9	41.9		6
11.8	35.3	50.5	100	100	100	100	100	98.8	6.3	9	40.8	4.7	11	59.9	100	69.4	44.7	40	12.9		7
90.6	12.5	14.1	43.9	81.9	15.7	12.1	12.1	9.4	4.3	6.3	9	11	45.4	60.4	36.1	38	30.6	12.5	14.5		8
53.3	11.8	2.8	3.9	7.1	5.1	18.4	100	6.7	39.2	15.3	14.9	24.3	20.4	3.9	18.4	6.7	27.4	33.3	29		9


31	2.4	39.6	27.8	2.8	83.9	1.2	3.1	87.4	6.3	26.7	27.1	3.1	3.1	3.1	3.1	63.5	12.5	22.3	2.4		0
5.1	3.1	2.4	9.8	8.2	2.8	18	35.3	4.3	2.4	7.1	99.6	98.4	35.7	12.5	43.9	25.5	7.1	17.2	43.9		1
2.4	2.4	7.8	10.6	2	3.1	2.4	2	3.1	2.8	30.2	38.8	60.8	9	23.1	32.9	15.7	50.2	4.3	21.6		2
2.8	22	43.1	3.5	2.4	3.1	3.1	3.9	7.9	4.3	18.8	97.6	99.2	100	94.8	57.2	64.7	44.3	8.2	5.1		3
2	2	3.5	3.9	5.9	7.1	10.6	75.7	4.7	8.2	100	91.7	99.9	100	100	80.8	59.2	2.4	2	3.5		4
2	2.4	3.1	10.2	18	100	12.1	6.7	27.8	27.4	66.3	100	53.3	80.7	100	68.2	82.3	2.8	4.3	1.2		5
3.5	3.5	6.3	15.7	98.4	75.6	16.1	100	64.7	7.1	100	54.5	55.7	34.5	24.7	42.7	8.2	61.1	96.8	41.9		6
11.4	35.7	49.8	97.7	100	100	100	100	100	4.7	10.2	42.7	5.1	10.6	61.5	100	66.2	38.8	39.6	12.5		7
89.4	11	12.1	47	81.9	14.9	13.3	10.6	9.4	11	7.1	9.4	11.4	45.4	59.2	36.4	42.3	30.6	11	17.6		8
52.1	12.5	4.7	3.9	8.2	4.7	20.8	100	5.1	35.3	14.5	16.9	26.7	20.4	5.5	24.3	6.3	28.6	34.9	29		9


32.5	3.1	44.7	30.2	2.4	85.5	2	3.1	97.2	5.1	25.5	26.3	2.4	3.1	2.4	4.3	61.1	13.7	21.9	0		0
5.9	2.4	4.3	9	9	4.7	17.3	36.1	4.7	4.7	5.1	98	97.3	38	11.4	47.8	27.8	4.7	16.8	43.9		1
2.4	2	2.8	12.1	2	3.1	3.1	2.4	2	3.5	30.6	37.2	61.5	9.8	21.6	32.5	14.9	52.5	5.1	20		2
2	2	44.3	3.9	3.1	3.9	3.9	3.1	8.2	5.1	18.4	99.2	100	100	91.7	55.3	63.5	43.5	8.2	6.7		3
1.2	2.4	2.4	4.3	6.7	6.3	11.4	73.7	3.5	6.7	100	78.4	99.9	100	100	79.2	57.2	3.2	3.1	3.9		4
2	2.4	3.5	9.4	18.4	96.1	10.6	7.4	5.9	28.6	67	99.2	58	83.9	100	68.6	79.9	3.5	4.7	2.8		5
3.1	3.5	5.9	15.3	98.4	74.9	17.2	100	63.5	7.1	100	50.2	44.3	36	22.3	39.2	9.8	62.3	98	42.7		6
11.8	35.3	47.8	99.6	100	100	100	100	100	6.3	9	41.2	6.3	10.2	59.9	100	65.4	39.2	37.6	11.4		7
90.6	11.4	14.5	42.7	83.5	15.3	11.8	12.1	11.4	11.8	6.7	7.5	10.6	45.4	60.8	30.6	42.7	31.3	9.8	16.4		8
52.1	9.4	2.8	5.5	8.2	4.3	27.4	100	7.1	32.5	13.3	13.7	25.1	18.4	4.7	20	6.3	24.7	33.7	27.8		9


31.8	2	41.6	30.6	5.1	86.6	2.4	3.9	94.9	5.1	23.9	27	3.9	4.7	3.9	3.5	59.9	11	28.2	2		0
5.1	3.9	2.8	10.2	9.8	5.1	20.4	36.4	5.1	4.3	7.4	95.3	97.3	38	11.4	44.7	22.3	6.7	17.2	48.6		1
1.2	2.8	5.1	12.1	4.7	3.9	5.1	3.1	3.1	3.9	30.2	40.4	63.5	10.2	23.5	31.7	14.1	53.7	4.7	21.5		2
0.4	33.3	44.3	3.9	2.4	3.1	4.7	3.1	7.5	6.3	21.2	100	100	100	94.5	52.9	63.5	46.3	7.8	5.9		3
2	3.1	3.1	4.3	6.3	7.1	11.8	72.1	4.3	8.2	100	81.5	99.9	100	100	80.4	58.4	4.3	2.4	3.9		4
2.4	2.4	3.9	8.2	19.2	97.7	14.1	7.8	5.5	24.7	67.8	99.2	54.4	83.8	100	72.9	88.2	5.1	4.3	1.2		5
3.1	5.1	6.3	14.9	98	76.8	15.7	100	63.1	7.1	100	53.3	50.2	35.3	25.5	41.9	7.5	63.9	99.9	40.4		6
11.4	36.1	48.6	98.8	100	100	100	100	100	4.7	9.4	40.8	5.9	9.8	63.5	100	67	44.7	39.2	13.3		7
89.8	11.4	13.3	40.8	82.3	14.5	11	12.5	9.8	11.8	7.8	9.8	12.5	44.7	60	34.9	41.1	32.1	11.4	15.3		8
51.7	8.2	3.5	5.9	7.5	4.7	23.9	100	6.7	34.5	13.7	18.8	25.9	18	5.5	21.5	7.1	27.4	32.1	25.9		9


32.2	3.1	42	29.8	2.8	86.2	2	3.1	95.3	3.9	26.3	30.2	2.8	2.4	2.4	2	60.3	11	25.9	0		0
4.7	2.4	2.4	8.6	8.2	4.3	22	35.3	4.3	3.1	6.7	98.4	98	38	11.4	41.1	23.9	3.9	15.7	50.2		1
2	0.4	4.3	12.5	2	2.4	2.4	2.4	2.4	2	30.2	34.5	65.9	7.8	20.8	33.7	14.9	49.4	3.5	22.3		2
2	43.5	45.1	4.7	2.4	2.4	3.1	2.4	5.9	5.1	16.5	100	100	100	93.3	53.3	61.9	47	7.1	4.7		3
2	2.4	2.4	2.4	4.7	6.3	9.8	72.9	3.5	6.3	100	78	99.9	100	100	80.4	56.8	2.8	1.2	3.2		4
2	2	2	9	16.5	98.8	9.8	6.3	5.1	22.7	67	100	52.1	81.5	100	70.5	81.5	3.1	4.7	2.4		5
2.4	2.4	5.5	13.3	96.5	71.3	14.9	100	62.3	6.3	100	52.5	47.4	32.1	23.9	42.3	6.7	63.9	97.6	43.5		6
11	34.9	47	96.1	100	100	100	100	100	5.5	9.8	40.8	5.9	9.4	64.2	100	65.8	38	37.2	12.9		7
88.2	9.8	9.4	41.9	82.7	14.1	10.6	10.6	9.8	11.4	5.1	7.8	10.6	45.4	60	32.5	38.4	29	9	14.9		8
53.3	7.8	2.8	5.1	8.2	4.3	36.8	100	6.7	32.5	11.8	21.2	26.3	17.6	4.7	16.8	5.5	25.5	33.3	25.1		9


32.9	2.4	42.3	32.5	3.5	85.9	2	3.5	100	5.9	41.1	39.2	5.1	3.1	3.1	3.9	61.5	10.6	34.1	1.2		0
5.1	3.1	2.8	11	10.6	5.5	24.7	35.3	5.5	3.9	6.7	97.6	99.2	36.1	13.7	43.1	23.9	6.3	16.5	36.5		1
2	2	6.3	16.1	3.1	3.1	3.1	3.9	3.1	3.5	29	38.8	65.5	11	24.7	34.9	16.5	49.8	3.1	20.8		2
2	2	47.4	3.1	2.4	4.3	3.9	3.9	8.2	5.5	19.2	98.4	100	100	90.9	53.3	61.9	46.7	7.8	5.9		3
2.4	2.4	3.1	3.5	5.1	7.8	12.2	76.1	3.5	8.6	100	86.2	99.9	100	100	81.9	57.6	3.5	2	3.5		4
2.4	2	3.9	8.2	19.2	99.2	11.8	7.1	6.7	23.9	68.6	95.3	54.4	83.1	100	67.8	80.3	5.5	4.7	0.4		5
3.1	3.5	6.7	14.9	97.7	76.8	15.7	100	72.1	7.5	100	52.5	45.9	41.1	24.7	43.1	7.1	72.5	97.2	42.3		6
9.4	36.1	48.2	97.3	100	100	100	100	100	4.7	11	40.8	7.1	12.1	62.7	100	68.6	38.4	43.5	12.9		7
88.6	13.7	14.5	44.3	83.5	16.1	10.2	8.6	9	16.5	7.5	8.6	10.6	47	62.7	37.6	37.2	30.9	12.1	19.2		8
